Date,Open,High,Low,Close,Adjusted_close,Volume,SMA5,SMA21,SMA50,MACD,MACDS,RSI,ATRts,ATRts1,Gap,Price_Retrace,Macd_Retrace
2011-12-15,383.33,383.74,378.31,378.94,46.9906,9158875,386.68,381.879047619048,391.4468,-0.748418863213033,-1.0094733571897,43.700384411326,376.003861999956,391.032825596959,3.1399999999999904,0,0
2011-12-16,380.36,384.15,379.57,381.02,47.2488,15056343,384.16,381.700476190477,391.5198,-1.05055387788923,-1.0176894613296,45.6263995789505,376.003861999956,389.24326047756796,1.42000000000002,0,0
2011-12-19,382.47,384.85,380.48,382.21,47.3963,8411702,382.234,381.929047619048,391.768,-1.18036844633474,-1.05022525833063,46.7488105323325,376.003861999956,389.24326047756796,1.45000000000005,0,0
2011-12-20,387.76,396.1,387.26,395.95,49.1003,12050104,383.662,382.929523809524,391.9108,-0.172555148719937,-0.874691236408492,57.6254226127672,376.003861999956,389.24326047756796,5.55000000000001,0,1
2011-12-21,396.69,397.3,392.01,396.445,49.1615,9390954,386.913,384.235952380953,391.8339,0.6584957841545811,-0.5680538322958779,57.9585765027849,377.26653691168195,384.458610635485,0.7400000000000091,0,0
2011-12-22,397.0,399.13,396.1,398.55,49.4224,7227016,390.835,385.28547619047686,391.7611,1.4700200673564698,-0.160439052365408,59.4196981219716,378.36803281038397,385.664888508388,0.555000000000007,0,0
2011-12-23,399.69,403.59,399.495,403.33,50.0151,9628852,395.297,387.0159523809529,391.6591,2.47038786681827,0.365726331471328,62.59846622353111,381.639918053675,389.016910806711,1.13999999999999,0,0
2011-12-27,403.1,409.09,403.02,406.53,50.4122,9472659,400.161,389.061666666667,391.3497,3.4812698992533906,0.9888350450277408,64.59777945954279,386.898816047711,394.19152864536795,0.22999999999996104,0,0
2011-12-28,406.89,408.25,401.34,402.64,49.9296,8173461,401.499,390.324523809524,391.0027,3.92328550985923,1.57572513799404,60.3728686302695,390.23839204241,397.398222916295,0.36000000000001403,-1,0
2011-12-29,403.4,405.65,400.51,405.12,50.2373,7719863,403.234,391.844523809524,390.6603,4.42271898814175,2.14512390802358,62.0758225278336,390.23839204241,397.398222916295,0.7599999999999909,0,0
2011-12-30,403.51,406.28,403.49,405.0,50.2225,6420530,404.524,392.93023809523805,390.7879,4.75403901827036,2.66690693007294,61.93712282456221,390.23839204241,397.398222916295,1.61000000000001,0,0
2012-01-03,409.4,412.5,409.0,411.23,50.995,10794957,406.104,394.039761904762,391.1063,5.45642321260738,3.22481018657982,66.16403392532479,390.23839204241,397.398222916295,4.39999999999998,0,0
2012-01-04,410.0,414.68,409.28,413.44,51.269,9294444,407.486,395.17023809523806,391.5177,6.1208390547504905,3.80401596021396,67.5410678476295,395.810799238791,402.521768106514,1.23000000000002,0,0
2012-01-05,414.95,418.55,412.67,418.03,51.8382,9688115,410.564,396.361666666667,391.7629,6.937793471760019,4.43077146252317,70.2491997047989,398.234043767814,404.853414485212,1.5099999999999898,0,0
2012-01-06,419.77,422.75,419.22,422.4,52.3799,11370916,414.02,397.859285714286,392.2555,7.847398288827209,5.11409682778398,72.59364593589271,402.88026112694604,409.396731588169,1.7400000000000102,0,0
2012-01-09,425.5001,427.75,421.35,421.73,52.297,14072256,417.366,399.413571428572,392.6781,8.41717530175646,5.7747125225784695,71.6612421992585,407.622454335063,414.077385270535,3.1001,0,0
2012-01-10,425.9101,426.0,421.5,423.24,52.4842,9225966,419.768,400.965,393.0491,8.888115408162555,6.39739309969529,72.51796650633041,407.622454335063,414.077385270535,4.18009999999998,0,0
2012-01-11,422.68,422.85,419.31,422.55,52.3986,7685437,421.59,402.342619047619,393.4011,9.10075377747597,6.9380652352514325,71.45492728611741,408.73366762276606,415.027526573143,0.560000000000002,-1,0
2012-01-12,422.28,422.9,418.75,421.39,52.2548,7597273,422.262,403.74976190476195,393.7333,9.07110288417482,7.364672765036111,69.6075582845081,408.73366762276606,415.027526573143,0.270000000000039,0,-1
2012-01-13,419.7,420.45,418.66,419.81,52.0588,8077107,421.744,405.225952380953,394.1993,8.818457849432551,7.655429781915388,67.06426513431029,408.73366762276606,415.027526573143,1.69,0,0
2012-01-17,424.2,425.99,422.96,424.7,52.6652,8674865,422.338,407.345476190476,394.7451,8.91010680683468,7.90636518689925,70.63975941284579,408.73366762276606,415.027526573143,4.389999999999991,0,0
2012-01-18,426.96,429.47,426.3,429.11,53.2122,9885394,423.512,409.734523809524,395.2659,9.23216673862458,8.17152549724432,73.4400925560158,411.57547821717003,417.426522884359,2.25999999999999,0,0
2012-01-19,430.15,431.369,426.51,427.75,53.0433,9347779,424.552,411.959761904762,395.8161,9.27079299015657,8.39137899582677,71.1852052871578,416.118758415262,421.860218307487,1.0399999999999598,0,0
2012-01-20,427.49,427.5,419.75,420.3,52.1197,14784607,424.334,413.773571428571,396.2275,8.60110366597041,8.4333239298555,60.2686603918269,416.118758415262,421.860218307487,0.259999999999991,-1,-1
2012-01-23,422.67,428.45,422.3,427.409,53.00100000000001,10930778,425.8538,415.271619047619,396.65108,8.54549973772237,8.45575909142887,65.6775774501757,416.118758415262,428.506020283208,2.37,0,0
2012-01-24,425.1001,425.1001,419.55,420.41,52.1333,19558473,424.9958,416.41280952381004,397.15368,7.84622600775339,8.333852474693767,57.3933693878732,416.118758415262,428.506020283208,2.30889999999999,0,0
2012-01-25,454.44,454.45,443.73,446.66,55.3883,34223691,428.5058,418.70376190476196,398.38248,9.30296338731898,8.52767465721882,71.7736331491396,416.118758415262,428.506020283208,34.03,0,1
2012-01-26,448.36,448.79,443.14,444.63,55.1366,11579673,431.8818,420.670428571429,399.58268,10.1763278483767,8.8574052954504,69.81132610781451,423.862620124834,428.795557614998,1.69999999999999,0,0
2012-01-27,444.34,448.48,443.77,447.28,55.4653,10710233,437.2778,422.610904761905,400.94308,10.956014217030098,9.27712707976635,70.9287061548345,423.862620124834,428.795557614998,0.29000000000002,0,0
2012-01-30,445.71,453.9,445.39,453.01,56.1759,13547439,442.398,425.009476190476,402.22668,11.8991187597982,9.801525415772721,73.2355032169031,426.563860345548,433.0777568735981,1.5699999999999898,0,0
2012-01-31,455.59,458.24,453.07,456.48,56.606,13996855,449.612,427.45519047619,403.66088,12.7792249541629,10.397065323450802,74.552399013469,432.23176475159795,439.095205498879,2.57999999999998,0,0
2012-02-01,458.41,458.99,455.55,456.19,56.5703,9644366,451.518,429.89280952381006,405.23648,13.300000747991,10.9776524083588,74.223707734965,436.557679779198,443.779164399103,1.9300000000000104,0,0
2012-02-02,455.9,457.17,453.98,455.12,56.4375,6671221,453.616,431.98280952381,406.84008,13.4710928856284,11.476340503812699,72.94580632323259,437.525715359287,444.997331519282,0.29000000000002,-1,0
2012-02-03,457.3,460.0,455.56,459.68,57.0031,10245287,456.096,434.18471428571405,408.65348,13.8153833879297,11.9441490806361,74.9269992417104,437.64341365269996,445.20886521542604,2.18000000000001,0,0
2012-02-06,458.38,464.98,458.201,463.97,57.5349,8917228,458.288,436.3723333333329,410.40268,14.269908614656599,12.4093009874402,76.6587798041434,442.789701024622,450.287092172341,1.30000000000001,0,0
2012-02-07,465.25,469.75,464.581,468.83,58.1376,11293609,460.758,438.583285714286,412.43948,14.851090389275699,12.8976588678073,78.4727831857957,447.07334535522006,454.421973737873,1.2799999999999698,0,0
2012-02-08,470.5,476.79,469.7,476.68,59.1111,14567040,464.856,441.199952380953,414.70168,15.763399866378698,13.470807067521601,81.0364014679765,452.205195871306,459.45757899029803,1.67000000000002,0,0
2012-02-09,480.76,496.75,480.56,493.17,61.1562,31579086,472.466,444.529952380953,417.04268,17.6139739596488,14.299440445947,85.0610008778003,459.6912852189389,466.794063192238,4.07999999999998,0,0
2012-02-10,490.96,497.62,488.55,493.42,61.1872,22546425,479.214,447.904714285714,419.44708,18.8830679192233,15.2161659406023,85.11258608819391,472.493920194612,479.240250553791,2.21000000000004,0,0
2012-02-13,499.53,503.83,497.09,502.6,62.3249,18471658,486.94,451.7718571428569,421.85508,20.394488338614,16.2518304202046,86.9012216227215,472.521817950767,479.555200443033,6.10999999999996,0,0
2012-02-14,504.66,509.56,502.0,509.46,63.176,16497573,495.066,456.040904761905,424.28568,21.893470281571197,17.380158392477902,88.0560481544164,481.132171511793,488.385160354426,2.06,0,0
2012-02-15,514.26,526.29,496.89,497.67,61.7142,53789720,499.264,459.515666666667,426.44508,21.877875276405696,18.2797017692635,75.7030174225726,488.27748578826,495.820128283541,4.80000000000001,-1,-1
2012-02-16,491.5,504.89,486.63,502.21,62.277,33733915,501.072,462.996619047619,428.62908,21.9785016937102,19.0194617541528,77.038799618647,488.27748578826,495.820128283541,6.17000000000002,0,0
2012-02-17,503.11,507.77,500.3,502.12,62.2658,19135313,502.812,466.53804761904803,430.85248,21.799693311897997,19.5755080657019,76.94848569177391,488.27748578826,495.820128283541,0.9000000000000341,0,0
2012-02-21,506.88,514.85,504.12,514.85,63.8447,21628057,505.262,471.040428571429,433.36768,22.4266702969522,20.1457405119519,80.4411654637952,488.27748578826,495.820128283541,4.759999999999991,0,0
2012-02-22,513.08,515.49,509.07,513.04,63.62,17260544,505.978,475.118095238095,435.81528,22.517929526872802,20.6201783149361,78.6172200126437,488.27748578826,495.820128283541,1.76999999999998,0,0
2012-02-23,515.08,517.8296,509.5,516.39,64.0356,20286616,509.722,479.688571428572,438.27068,22.6000508092679,21.0161528138025,79.5418149470238,488.27748578826,495.820128283541,2.04000000000008,0,0
2012-02-24,519.67,522.9,518.64,522.41,64.7817,14831415,513.762,483.29571428571404,440.88208,22.887068328987397,21.3903359168395,81.12156943159358,490.092548012813,500.049231068761,3.27999999999997,0,0
2012-02-27,521.31,528.5,516.28,525.76,65.1975,19556472,518.49,487.159047619048,443.62108,23.118354780858997,21.7359396896434,81.95654762056009,497.226153789168,507.384384855008,1.10000000000002,-1,0
2012-02-28,527.96,535.41,525.85,535.41,66.3941,21442354,522.602,491.35571428571404,446.72548,23.8059056502072,22.1499328817561,84.13353808781869,499.97991447926,510.07350788400703,2.20000000000004,0,0
2012-02-29,541.56,547.61,535.7,542.44,67.2656,34000054,528.482,495.614285714286,449.99548,24.6340904549649,22.646764396397906,85.5055310767758,509.813812870453,519.965806307205,6.149999999999981,0,0
2012-03-01,548.17,548.21,538.77,544.47,67.5173,24401884,534.0980000000002,499.804285714286,453.26448,25.164160140117396,23.1502435451418,85.8850866827038,516.2989447737359,526.424645045764,5.7299999999999,0,0
2012-03-02,544.24,546.8,542.52,545.18,67.6055,15418227,538.6519999999998,504.0419047619049,456.52388,25.3493240228993,23.5900596406933,86.02294587946591,518.611284243321,528.825716036611,0.230000000000018,0,0
2012-03-05,545.42,547.48,526.0,533.16,66.1151,28897169,540.132,507.758095238095,459.26808,24.2466538567267,23.721378483899997,73.0202946974729,521.005585994063,531.380572829289,0.24000000000000896,-1,-1
2012-03-06,523.66,533.69,516.221,530.26,65.7553,28937093,539.102,511.119047619048,461.94438,22.8750843093639,23.5521196489928,70.2609263022275,521.005585994063,531.380572829289,9.5,0,0
2012-03-07,536.8,537.78,523.3,530.69,65.8087,28518507,536.752,514.296190476191,464.58718,21.5741100564799,23.156517730490197,70.43930210003509,521.005585994063,549.487533389255,6.539999999999959,0,0
2012-03-08,534.69,542.99,532.12,541.99,67.21,18444389,536.256,517.78,467.36038,21.210393931782,22.76729297074861,74.7289905610311,521.005585994063,549.487533389255,4.0,0,0
2012-03-09,544.21,547.74,543.11,545.17,67.6043,14960676,536.254,521.041428571429,470.13318,20.9373924787363,22.4013128723461,75.79356318869159,521.005585994063,549.487533389255,2.22000000000003,0,0
2012-03-12,548.982,552.0,547.0,552.0,68.45100000000001,14545717,540.0219999999998,523.8428571428569,473.12038,21.029742992974104,22.1269988964717,77.9427868469801,521.005585994063,549.487533389255,3.8120000000000096,0,1
2012-03-13,557.54,568.18,555.75,568.1,70.4478,24673237,547.59,527.399047619048,476.37998,22.1467726779983,22.130953652777,81.99988780074,524.893515366386,536.1096743237609,5.539999999999959,0,0
2012-03-14,578.05,594.72,575.4,589.58,73.1112,50672821,559.368,531.540952380952,480.07158,24.4830577853194,22.601374479285496,85.7625173828112,539.510902547899,550.533739459009,9.94999999999993,0,0
2012-03-15,599.61,600.01,578.55,585.56,72.6128,41416824,568.082,535.1647619047619,483.55818,25.713787623986,23.2238571082256,82.295402083933,556.7730244870211,567.540991567207,10.03,0,0
2012-03-16,584.72,589.2,578.0,585.57,72.6142,29481697,576.1619999999998,539.350476190476,487.00078,26.3857977525826,23.85624523709701,82.2973192883934,556.7730244870211,567.540991567207,0.8399999999999179,-1,0
2012-03-19,598.37,601.77,589.05,601.1,74.5399,32186970,585.982,544.059523809524,490.66218,27.8504689615675,24.6550899819911,85.01180646316901,556.7730244870211,567.540991567207,12.8,0,0
2012-03-20,599.51,606.9,582.0,605.96,75.1426,29166719,593.554,549.004285714286,494.33338,29.0683114305834,25.5377342717096,85.74829352802041,566.0831667179081,578.14770768241,1.59000000000003,0,0
2012-03-21,602.74,609.65,601.41,602.5,74.7135,23001482,596.138,553.178095238095,497.94878,29.415187308808605,26.3132248791294,82.6351084125721,567.917259304807,580.1281661459279,3.22000000000003,0,0
2012-03-22,597.78,604.5,595.53,599.34,74.3219,22290414,598.894,557.287619047619,501.47078,29.099660577403306,26.870512018784197,79.7860453253194,567.917259304807,580.1281661459279,4.720000000000031,0,-1
2012-03-23,600.49,601.8,594.401,596.05,73.9137,15374545,600.99,561.080952380953,504.94078,28.2583828182976,27.1480861786869,76.8165294890597,567.917259304807,580.1281661459279,1.14999999999998,0,0
2012-03-26,599.79,607.15,595.26,606.98,75.2691,21276317,602.1659999999998,565.108095238095,508.65258,28.149138046140198,27.3482965521775,79.54083361407021,567.917259304807,580.1281661459279,3.7400000000000095,0,0
2012-03-27,606.18,616.28,606.06,614.48,76.1991,21683163,603.87,569.3328571428569,512.545979999999,28.3410501130123,27.54684726434451,81.1754904446863,574.5241288084883,588.068616853372,0.800000000000068,0,1
2012-03-28,618.38,621.45,610.31,617.62,76.5883,23409267,606.894,573.247619047619,516.404379999999,28.418917970385,27.72126140555261,81.8300446063563,582.791447829767,596.284893482698,3.89999999999998,0,0
2012-03-29,612.78,616.56,607.23,609.86,75.6261,21722776,608.998,576.458095238095,520.01938,27.5370318988635,27.6844155042148,74.8987662700756,586.35795362646,599.721914786158,4.84000000000003,-1,0
2012-03-30,608.77,610.56,597.94,599.55,74.3478,26108485,609.698,579.080952380953,523.455379999999,25.7098330462597,27.2894990126238,66.8026644189121,586.35795362646,599.721914786158,1.09000000000003,0,0
2012-04-02,601.83,618.77,600.38,618.63,76.7136,21369494,612.028,582.578571428571,527.42198,25.5073287253166,26.9330649551623,72.6867509654985,586.35795362646,617.284374536859,2.2800000000000886,0,0
2012-04-03,627.3,632.21,622.51,629.32,78.0395,29805480,614.996,587.157619047619,531.460199999999,25.910753217736396,26.728602607677196,75.3255555217495,586.35795362646,598.676500370513,8.669999999999959,0,1
2012-04-04,624.35,625.86,617.0,624.31,77.4182,20463585,616.3340000000002,591.63619047619,535.5382,25.5318891794018,26.4892599220221,71.8233300534532,596.4885273668621,609.28320029641,4.970000000000031,0,0
2012-04-05,626.98,634.66,623.4,633.68,78.58,22902694,621.0980000000002,596.5404761904757,539.278599999999,25.6915610675508,26.329720151127802,74.2360187089694,596.4885273668621,609.28320029641,2.6700000000000697,0,0
2012-04-09,626.13,639.84,625.3,636.23,78.8963,21340578,628.434,601.028095238095,543.1106,25.727297605929298,26.209235642088103,74.8667516494754,601.569330265174,614.521648189703,7.54999999999995,0,0
2012-04-10,639.93,644.0,626.0,628.44,77.9302,31774636,630.396,604.993333333333,546.7338,24.8406832402037,25.935525161711197,69.2863889643116,603.6482935690441,616.5413185517623,3.6999999999999305,0,0
2012-04-11,636.2,636.87,623.3422,626.2,77.6527,24878967,629.7719999999998,608.526666666667,550.1976,23.684268187396498,25.4852737668483,67.7232187506279,603.6482935690441,616.5413185517623,7.759999999999992,-1,0
2012-04-12,625.0,631.33,620.5,622.77,77.2271,21772810,629.464,611.13,553.5234,22.2347205740872,24.835163128296102,65.2940227649319,603.6482935690441,616.5413185517623,1.20000000000005,0,0
2012-04-13,624.11,624.7,603.51,605.23,75.0521,30701581,623.774,611.875238095238,556.5042,19.4464457138124,23.7574196453993,54.5236644391879,603.6482935690441,616.5413185517623,1.34000000000003,0,0
2012-04-16,610.06,610.28,578.25,580.13,71.9393,37528008,612.554,611.616666666667,559.0044,15.0380087638672,22.0135374690929,43.4726599379741,603.6482935690441,627.6128215211979,4.82999999999993,0,0
2012-04-17,578.94,610.0,571.91,609.7,75.6066,36624496,608.806,612.765714285714,562.0048,13.7715922502192,20.3651484253182,55.0351665698423,620.477451901464,607.645257216959,1.18999999999994,0,0
2012-04-18,613.72,620.25,602.71,608.34,75.4379,34090353,605.234,613.110476190476,564.8922,12.5139543292676,18.7949096061081,54.4831804417474,620.477451901464,576.2607942264331,4.01999999999998,0,0
2012-04-19,600.22,604.732,584.52,587.44,72.8459,29811195,598.168,612.2285714285711,567.2644,9.71877984043908,16.979683652974302,46.7270010033572,620.477451901464,576.326635381147,8.12,0,0
2012-04-20,591.38,594.62,570.42,572.98,71.053,36820544,591.7180000000002,610.822857142857,569.1904,6.26456871853145,14.836660666085699,42.2459753713176,620.477451901464,576.326635381147,3.93999999999994,0,0
2012-04-23,570.61,576.67,556.62,571.7,70.8941,34518497,590.0319999999998,609.506666666667,570.761,3.3847785948883,12.546284251846199,41.863266095873996,620.477451901464,606.445353356066,2.37,0,0
2012-04-24,562.61,567.69,555.0,560.28,69.4779,38442834,580.148,607.803333333333,572.0982,0.178962645083743,10.072819930493699,38.5112075118184,620.477451901464,604.487282684853,9.09000000000003,0,0
2012-04-25,615.635,618.0,606.0,610.0,75.6436,32346810,580.48,607.947142857143,574.2462,1.63151182805643,8.38455831000627,55.2948367355788,608.6433441553389,591.519826147882,55.355,1,1
2012-04-26,614.27,614.69,602.13,607.7,75.3583,19145182,584.5319999999998,607.624285714286,576.211,2.56748042636207,7.2211427332774285,54.553030983180285,550.9770274174771,567.692139081694,4.26999999999998,0,0
2012-04-27,605.07,606.18,600.5,603.0,74.7757,14527500,590.536,606.928095238095,578.3176,2.89660134610165,6.3562344558422685,52.988647729008704,551.746246593312,570.085711265355,2.63,0,0
2012-04-30,597.8,598.4,583.0,583.98,72.417,18076434,592.992,605.6957142857141,579.953,1.6041849573380198,5.405824556141419,47.1020853997019,551.746246593312,570.7485690122841,5.20000000000005,0,-1
2012-05-01,584.9,596.76,581.23,582.13,72.1875,21821359,597.362,604.86619047619,581.5532,0.4257483569410849,4.40980931630136,46.560283620670496,551.746246593312,570.7485690122841,0.9199999999999592,0,0
2012-05-02,580.24,587.3999,578.86,585.98,72.6648,15272288,592.558,603.311428571429,582.9758,-0.19525750783645893,3.4887959514737896,47.90330868440381,551.746246593312,570.7485690122841,1.88999999999999,0,0
2012-05-03,590.5,591.4,580.3,581.82,72.1493,13948151,587.382,601.049523809524,584.3514,-1.01142725935358,2.58875130930832,46.5422263066731,551.746246593312,570.7485690122841,4.51999999999998,0,0
2012-05-04,577.08,578.36,565.17,565.25,70.0945,18928203,579.832,598.237142857143,585.3286,-2.9611736201221697,1.47876632342222,41.4859188444346,551.746246593312,570.7485690122841,4.740000000000009,0,0
2012-05-07,561.5,572.77,561.23,569.48,70.6187,16439031,576.932,595.18,586.27,-4.11757121194796,0.359498816348184,43.1828654995853,551.746246593312,589.959817706055,3.75,0,0
2012-05-08,569.58,571.5,558.73,568.18,70.4574,17758960,574.1419999999998,591.939523809524,587.1184,-5.08036053646185,-0.7284730542138229,42.772322827400295,551.746246593312,589.959817706055,0.100000000000023,0,0
2012-05-09,563.7,573.9778,560.85,569.18,70.5815,17167989,570.7819999999998,589.117619047619,587.7938,-5.69701473046587,-1.72218138946423,43.21950793305179,551.746246593312,589.959817706055,4.4799999999999,0,0
2012-05-10,574.58,575.88,568.441,570.52,70.7478,11902536,568.5219999999998,586.4661904761911,588.3554,-6.00833052656071,-2.5794112168835297,43.85264825156701,551.746246593312,589.959817706055,5.400000000000089,0,0
2012-05-11,565.0,574.47,564.35,566.71,70.2755,14269476,568.814,583.7966666666671,588.8002,-6.4876995345943,-3.3610688804256803,42.404807567951,551.746246593312,589.959817706055,5.519999999999981,0,0
2012-05-14,562.57,567.51,557.6,558.22,69.2226,12593729,566.562,581.558095238095,589.061,-7.4666046031723,-4.18217602497501,39.2917063718459,551.746246593312,585.52831786592,4.139999999999991,0,0
2012-05-15,561.45,563.22,551.75,553.17,68.5963,17010954,563.56,580.274285714286,589.4612,-8.551312510426559,-5.05600332206532,37.5269305064862,551.746246593312,576.247654292736,3.2300000000000204,0,0
2012-05-16,554.05,556.89,541.04,546.075,67.7165,20031982,558.939,577.244523809524,589.7775,-9.86968693906829,-6.01874004546591,35.1389892643381,551.746246593312,571.033123434189,0.8799999999999949,0,0
2012-05-17,545.31,547.5,530.12,530.12,65.7381,25614959,550.859,573.5197619047619,589.7661,-12.062889845393698,-7.22757000545146,30.4470263711619,581.251630755765,565.120498747351,0.7650000000000999,0,0
2012-05-18,533.96,543.41,522.18,530.38,65.7703,26153209,543.5930000000002,570.802619047619,589.5339,-13.6230016398605,-8.50665633233327,30.6096283175999,566.215894005124,550.5703989978811,3.8400000000000296,0,0
2012-05-21,534.5,561.54,534.05,561.28,69.6018,22538970,544.205,570.245476190476,589.8561,-12.225106303447301,-9.25034632655608,46.59044053561979,566.215894005124,550.5703989978811,4.12,1,1
2012-05-22,569.55,573.88,552.58,556.97,69.0675,24813822,544.965,569.544047619047,589.9555,-11.3343893726001,-9.66715493576488,45.032575276961296,566.215894005124,533.7485446413559,8.269999999999982,0,0
2012-05-23,557.5,572.8,553.23,570.56,70.7527,20889195,549.862,570.033571428571,590.0047,-9.42326483278964,-9.618376915169831,50.6373529031479,566.215894005124,533.7485446413559,0.5299999999999729,0,0
2012-05-24,575.87,576.5,561.23,565.32,70.1029,17721358,556.9019999999998,567.905952380952,589.5195,-8.23656310122556,-9.34201415238098,48.580462487223905,526.349375576133,541.956868570468,5.31000000000006,0,0
2012-05-25,564.59,565.85,558.472,562.29,69.7271,11730936,563.284,565.743571428571,589.0541,-7.4546564670801,-8.9645426153208,47.3819323653651,526.349375576133,541.956868570468,0.7300000000000179,-1,0
2012-05-29,570.9,574.0,565.31,572.27,70.9649,13589478,565.482,564.280238095238,588.7881,-5.960972848110711,-8.363828661878781,51.6160348093281,526.349375576133,541.956868570468,8.61000000000001,0,0
2012-05-30,569.2,579.99,566.56,579.17,71.8204,18907887,569.922,564.0511904761901,588.3495,-4.17234923953788,-7.5255327774106,54.3510544515606,532.793518923155,549.40963670808,3.06999999999994,0,0
2012-05-31,580.74,581.5,571.46,577.73,71.6423,17568229,571.356,563.841666666667,587.7849,-2.8383296118578305,-6.58809214430005,53.66921469873589,540.349239042805,556.852709366464,1.57000000000005,0,0
2012-06-01,569.16,572.65,560.52,560.99,69.5661,18606442,570.49,562.651666666667,586.9547,-3.09619651767139,-5.889713018974321,46.384321385698,540.433768038049,556.864167493171,8.57000000000005,-1,-1
2012-06-04,561.5,567.5,548.5,564.29,69.975,19892447,570.89,561.816904761905,586.2537,-2.99969683968857,-5.31170978311717,47.88606230419421,540.433768038049,556.864167493171,0.509999999999991,0,0
2012-06-05,561.27,566.47,558.33,562.83,69.7943,13864768,569.002,561.701666666667,585.5893,-3.00637433597353,-4.8506426936884415,47.255426687013205,540.433768038049,556.864167493171,3.01999999999998,0,0
2012-06-06,567.77,573.85,565.5,571.46,70.8643,14337466,567.46,561.795952380952,584.8789,-2.28891226798044,-4.33829660854684,51.3351211484227,540.433768038049,556.864167493171,4.93999999999994,1,0
2012-06-07,577.29,577.32,570.5,571.72,70.8966,13570452,566.258,561.964523809524,584.0237,-1.6799729011143,-3.80663186706033,51.4569427251311,540.433768038049,556.864167493171,5.82999999999993,0,0
2012-06-08,571.6,580.5840000000002,569.0,580.32,71.9628,12410410,570.124,562.495,583.2777,-0.497698777203595,-3.14484524908898,55.4311438707663,540.433768038049,556.864167493171,0.120000000000005,-1,0
2012-06-11,587.72,588.5,570.63,571.17,70.8284,21116528,571.5,562.525952380952,582.5039,-0.295658380667305,-2.57500787540465,50.677314014950596,547.066686703823,562.34547136333,7.399999999999981,0,0
2012-06-12,574.46,576.62,566.7,576.16,71.4476,15556423,574.1659999999998,562.975952380952,582.0361,0.264067381640757,-2.00719282399557,53.042466808149904,547.066686703823,562.34547136333,3.29000000000008,0,0
2012-06-13,574.52,578.48,570.38,572.16,70.9512,10491890,574.306,563.6397619047619,581.1067,0.38050132781791,-1.52965399363287,50.93401106060721,547.066686703823,562.34547136333,1.63999999999999,0,0
2012-06-14,571.24,573.5,567.26,571.53,70.873,12351469,574.268,564.514047619048,579.9509,0.417131897297736,-1.14029681544675,50.592900163123204,547.066686703823,562.34547136333,0.9199999999999592,0,0
2012-06-15,571.0,574.62,569.55,574.13,71.1951,11973340,573.03,565.85,578.9473,0.6484848289723001,-0.7825404865629398,52.020993038947,547.066686703823,562.34547136333,0.5299999999999729,0,0
2012-06-18,570.96,587.89,570.37,585.78,72.6404,15728970,575.952,568.500476190476,577.9893,1.7516988372191202,-0.275692621806527,57.893855476908506,547.066686703823,562.34547136333,3.16999999999996,0,0
2012-06-19,583.4,590.0,583.1,587.41,72.8419,12907276,578.202,571.21619047619,577.0129,2.72610640678886,0.32466718391255,58.6563793461496,555.833933812572,569.177383085069,2.38,0,0
2012-06-20,588.21,589.25,580.8,585.741,72.6351,12827092,580.9182,572.381,576.15892,3.3253247999641604,0.9247987071228728,57.5079889227149,558.874607833397,572.057906468055,0.800000000000068,-1,0
2012-06-21,585.44,588.22,577.44,577.67,71.6345,11660894,582.1462,573.366714285714,575.18832,3.11306200487388,1.3624513666730702,52.187000207747296,558.874607833397,572.057906468055,0.30099999999993104,0,-1
2012-06-22,579.04,582.19,575.42,582.1,72.1838,10169473,583.7402,573.916238095238,574.37492,3.2646730684941803,1.74289570703729,54.666393870141604,558.874607833397,572.057906468055,1.37,0,0
2012-06-25,577.3,579.8,570.37,570.765,70.7782,10869808,580.7372,574.175523809524,573.68562,2.44203588963831,1.8827237435575,47.8317175478197,558.874607833397,572.057906468055,4.80000000000007,0,0
2012-06-26,571.33,574.49,567.33,572.025,70.9344,9883929,577.6602,574.639095238095,573.52352,1.87020293310286,1.88021958146657,48.6010001282759,558.874607833397,585.5646975106849,0.565000000000055,0,0
2012-06-27,575.0,576.74,571.92,574.5,71.2413,7252110,575.4119999999998,574.745285714286,572.81952,1.59830870296139,1.8238374057655304,50.155830674034995,558.874607833397,585.5646975106849,2.97500000000002,1,0
2012-06-28,571.67,574.0,565.61,569.05,70.5654,10108649,573.688,574.263380952381,572.03372,0.932313979027754,1.64553272041798,46.7987005705009,558.874607833397,585.5646975106849,2.83000000000004,0,0
2012-06-29,578.0,584.0,574.25,584.0,72.4194,15051433,574.068,574.561952380952,571.96492,1.5924911727659,1.63492441088756,55.581618903203,558.874607833397,581.8259651254709,8.95000000000005,0,1
2012-07-02,584.73,593.47,583.6,592.52,73.4759,14288968,578.419,576.063380952381,572.35572,2.7712340889680696,1.86218634650366,59.66809040907639,558.874607833397,569.294227899623,0.7300000000000179,0,0
2012-07-03,594.88,600.0,594.0,599.41,74.3303,8632595,583.896,577.735761904762,572.90992,4.21279923312693,2.33230892382832,62.659846338543204,567.104493381646,577.794382319699,2.3600000000000096,0,0
2012-07-05,600.56,614.34,599.65,609.94,75.6362,17299303,590.984,579.979095238095,573.9031200000003,6.13422150580834,3.0926914402243195,66.72260087341371,574.740660783685,585.385505855759,1.14999999999998,0,0
